trade_id,factor_id,coefficient,impact_value
9,414,276607954063.0,21689611946.506767
10,414,276607954063.0,17329767758.621613
11,414,276607954063.0,36407062845.20165
12,414,276607954063.0,15982617614.456266
13,414,276607954063.0,80458190876.59554
14,414,276607954063.0,126481841355.38235
15,414,276607954063.0,5045942621.81396
16,414,276607954063.0,5139315469.553702
17,414,276607954063.0,16311957068.78061
18,414,276607954063.0,1010597206694.5356
19,414,276607954063.0,95031437277.7098
20,414,276607954063.0,31006750758.41092
21,414,276607954063.0,72594133757.778
22,414,276607954063.0,4599213994.54331
23,414,276607954063.0,225278871339.15274
24,414,276607954063.0,646612712277.638
25,414,276607954063.0,22489156548.681534
26,414,276607954063.0,76086801023.27794
27,414,276607954063.0,197504934203.58078
28,414,276607954063.0,12096543707.485312
29,414,276607954063.0,82259745019.86667
30,414,276607954063.0,15180836301.22617
31,414,276607954063.0,7029666613.792499
32,414,276607954063.0,5792774851.361033
33,414,276607954063.0,88686831959.55867
34,414,276607954063.0,294388573115.4654
35,414,276607954063.0,75773244893.99448
36,414,276607954063.0,12568425323.091906
37,414,276607954063.0,176980485689.0432
38,414,276607954063.0,25047580373.045227
39,414,276607954063.0,214694785049.5871
40,414,276607954063.0,12346099090.022852
41,414,276607954063.0,15098147771.375862
42,414,276607954063.0,234764839185.9691
43,414,276607954063.0,130072249940.64067
44,414,276607954063.0,88068316007.36597
45,414,276607954063.0,14462691830.100306
46,414,276607954063.0,10971681338.948969
47,414,276607954063.0,208850390751.56107
48,414,276607954063.0,3575170508.986671
49,414,276607954063.0,25657918056.519962
50,414,276607954063.0,344760411861.7149
51,414,276607954063.0,3230761498.163127
52,414,276607954063.0,21790165643.6153
53,414,276607954063.0,11139164605.159382
54,414,276607954063.0,13289651648.956184
55,414,276607954063.0,62040572835.506714
56,414,276607954063.0,88666397382.64713
57,414,276607954063.0,13834634503.697123
58,414,276607954063.0,36493766922.8437
59,414,276607954063.0,43864025550.7107
60,414,276607954063.0,55326036344.4413
61,414,276607954063.0,3596509173.3255916
62,414,276607954063.0,3385709704.209984
63,414,276607954063.0,38024434171.96048
64,414,276607954063.0,6645934570.244353
65,414,276607954063.0,203025321622.32867
66,414,276607954063.0,125662087399.39902
67,414,276607954063.0,12072567600.024155
68,414,276607954063.0,48006590941.00615
69,414,276607954063.0,221460717760.60483
70,414,276607954063.0,7117332079.140086
71,414,276607954063.0,39404423590.52759
72,414,276607954063.0,33547373478.388783
73,414,276607954063.0,123598167213.01721
74,414,276607954063.0,123992768452.98761
75,414,276607954063.0,155635066135.22617
76,414,276607954063.0,274732483937.59158
77,414,276607954063.0,240538117403.6361
